Date,UserID,JobID,Event
2022/1/24 5:58,520,147,view_employer_profile
2022/1/24 6:00,1080,165,summary
2022/1/24 6:01,1080,165,detail_description
2022/1/24 6:02,1179,315,summary
2022/1/24 6:04,1179,315,detail_description
2022/1/24 6:04,276,180,summary
2022/1/24 6:05,276,180,detail_description
2022/1/24 6:06,1179,315,view_similar_positions
2022/1/24 6:06,276,180,view_similar_positions
2022/1/24 6:14,399,519,summary
2022/1/24 6:16,399,519,detail_description
2022/1/24 6:20,589,443,summary
2022/1/24 6:21,589,443,detail_description
2022/1/24 6:22,1010,304,summary
2022/1/24 6:24,1010,304,detail_description
2022/1/24 6:25,1055,218,summary
2022/1/24 6:28,1055,218,detail_description
2022/1/24 6:29,1055,218,view_employer_profile
2022/1/24 6:30,1055,218,view_similar_positions
2022/1/24 6:34,1530,426,summary
2022/1/24 6:36,1530,426,view_similar_positions
2022/1/24 7:05,270,169,summary
2022/1/24 7:06,270,169,detail_description
2022/1/24 7:06,270,169,view_employer_profile
2022/1/24 7:08,270,169,view_similar_positions
2022/1/24 7:17,1006,241,summary
2022/1/24 7:17,1006,241,detail_description
2022/1/24 7:39,936,24,summary
2022/1/24 7:41,936,24,detail_description
2022/1/24 7:41,968,170,summary
2022/1/24 7:43,936,24,view_similar_positions
2022/1/24 7:43,325,358,summary
2022/1/24 7:44,968,170,detail_description
2022/1/24 7:44,325,358,detail_description
2022/1/24 7:46,325,358,view_similar_positions
2022/1/24 7:46,968,170,view_similar_positions
2022/1/24 7:51,1767,548,summary
2022/1/24 7:51,279,167,summary
2022/1/24 7:52,279,167,detail_description
2022/1/24 7:53,1767,548,detail_description
2022/1/24 7:53,243,75,summary
2022/1/24 7:54,1318,159,summary
2022/1/24 7:55,243,75,detail_description
2022/1/24 7:56,243,75,view_employer_profile
2022/1/24 7:57,1318,159,detail_description
2022/1/24 7:59,1318,159,view_employer_profile
2022/1/24 8:01,1318,159,view_similar_positions
2022/1/24 8:07,36,171,summary
2022/1/24 8:09,387,45,summary
2022/1/24 8:12,387,45,detail_description
2022/1/24 8:12,387,45,view_similar_positions
2022/1/24 8:23,1505,8,summary
2022/1/24 8:57,257,412,summary
2022/1/24 8:58,257,412,detail_description
2022/1/24 9:15,1027,397,summary
2022/1/24 9:15,1027,397,detail_description
2022/1/24 9:16,1027,397,view_similar_positions
2022/1/24 9:43,680,148,summary
2022/1/24 9:45,680,148,detail_description
2022/1/24 9:47,680,148,view_employer_profile
2022/1/24 9:50,680,148,view_similar_positions
2022/1/24 10:08,1578,503,summary
2022/1/24 10:10,1578,503,detail_description
2022/1/24 10:10,1578,503,view_employer_profile
2022/1/24 10:15,1198,594,summary
2022/1/24 10:15,1198,594,view_similar_positions
2022/1/24 10:28,1696,203,summary
2022/1/24 10:30,59,211,summary
2022/1/24 10:31,1696,203,detail_description
2022/1/24 10:31,392,527,summary
2022/1/24 10:31,1696,203,view_employer_profile
2022/1/24 10:31,59,211,detail_description
2022/1/24 10:32,392,527,detail_description
2022/1/24 10:33,392,527,view_employer_profile
2022/1/24 10:34,1696,203,view_similar_positions
2022/1/24 10:35,392,527,view_similar_positions
2022/1/24 10:49,374,489,summary
2022/1/24 10:50,374,489,detail_description
2022/1/24 11:04,69,398,summary
2022/1/24 11:06,69,398,detail_description
2022/1/24 11:09,69,398,view_employer_profile
2022/1/24 11:16,1254,587,summary
2022/1/24 11:17,1254,587,detail_description
2022/1/24 11:18,1254,587,view_employer_profile
2022/1/24 11:19,1254,587,view_similar_positions
2022/1/24 11:29,1713,541,summary
2022/1/24 11:30,1713,541,detail_description
2022/1/24 11:32,901,288,summary
2022/1/24 11:32,1713,541,view_similar_positions
2022/1/24 11:32,150,305,summary
2022/1/24 11:32,901,288,detail_description
2022/1/24 11:34,150,305,detail_description
2022/1/24 11:35,901,288,view_employer_profile
2022/1/24 11:35,836,61,summary
2022/1/24 11:36,150,305,view_employer_profile
2022/1/24 11:37,836,61,detail_description
2022/1/24 11:43,99,215,summary
2022/1/24 11:44,99,215,detail_description
2022/1/24 11:46,99,215,view_employer_profile
2022/1/24 11:53,1362,40,summary
2022/1/24 11:56,1362,40,detail_description
2022/1/24 11:58,541,461,summary
2022/1/24 11:59,458,454,summary
2022/1/24 12:00,541,461,detail_description
2022/1/24 12:04,1622,141,summary
2022/1/24 12:06,1622,141,detail_description
2022/1/24 12:09,241,456,summary
2022/1/24 12:09,1622,141,view_similar_positions
2022/1/24 12:10,241,456,detail_description
2022/1/24 12:11,1247,378,summary
2022/1/24 12:13,1247,378,detail_description
2022/1/24 12:13,633,173,summary
2022/1/24 12:13,241,456,view_employer_profile
2022/1/24 12:13,633,173,detail_description
2022/1/24 12:15,241,456,view_similar_positions
2022/1/24 12:16,633,173,view_similar_positions
2022/1/24 12:19,1125,570,summary
2022/1/24 12:19,1125,570,detail_description
2022/1/24 12:20,1125,570,view_employer_profile
2022/1/24 12:20,757,562,summary
2022/1/24 12:21,757,562,detail_description
2022/1/24 12:23,757,562,view_similar_positions
2022/1/24 12:29,341,307,summary
2022/1/24 12:30,341,307,detail_description
2022/1/24 12:31,1325,75,summary
2022/1/24 12:32,1325,75,detail_description
2022/1/24 12:33,1325,75,view_employer_profile
2022/1/24 12:34,1325,75,view_similar_positions
2022/1/24 12:40,1076,475,summary
2022/1/24 12:40,1076,475,detail_description
2022/1/24 12:41,1076,475,view_employer_profile
2022/1/24 12:43,1713,148,summary
2022/1/24 12:44,1713,148,detail_description
2022/1/24 12:46,1405,451,summary
2022/1/24 12:46,1713,148,view_similar_positions
2022/1/24 12:48,1405,451,detail_description
2022/1/24 12:51,1552,522,summary
2022/1/24 12:52,1737,209,summary
2022/1/24 12:52,1552,522,detail_description
2022/1/24 12:53,18,85,summary
2022/1/24 12:54,1737,209,detail_description
2022/1/24 12:55,1737,209,view_employer_profile
2022/1/24 12:55,18,85,detail_description
2022/1/24 12:56,1737,209,view_similar_positions
2022/1/24 13:02,1687,132,summary
2022/1/24 13:05,1687,132,detail_description
2022/1/24 13:06,1687,132,view_similar_positions
2022/1/24 13:09,1571,426,summary
2022/1/24 13:23,1517,187,summary
2022/1/24 13:25,60,73,summary
2022/1/24 13:27,60,73,detail_description
2022/1/24 13:33,25,223,summary
2022/1/24 13:36,25,223,detail_description
2022/1/24 13:44,440,188,summary
2022/1/24 13:45,1574,442,summary
2022/1/24 13:45,789,462,summary
2022/1/24 13:46,789,462,detail_description
2022/1/24 13:47,440,188,detail_description
2022/1/24 13:48,1574,442,detail_description
2022/1/24 13:49,440,188,view_employer_profile
2022/1/24 13:50,440,188,view_similar_positions
2022/1/24 13:56,884,296,summary
2022/1/24 13:58,884,296,detail_description
2022/1/24 14:13,1778,113,summary
2022/1/24 14:15,1778,113,detail_description
2022/1/24 14:40,1761,210,summary
2022/1/24 14:40,1761,210,detail_description
2022/1/24 14:48,1457,287,summary
2022/1/24 14:49,1457,287,detail_description
2022/1/24 14:52,1457,287,view_employer_profile
2022/1/24 14:59,1446,6,summary
2022/1/24 15:01,1446,6,detail_description
2022/1/24 15:02,266,357,summary
2022/1/24 15:02,1446,6,view_similar_positions
2022/1/24 15:05,266,357,detail_description
2022/1/24 15:05,1042,456,summary
2022/1/24 15:06,266,357,view_similar_positions
2022/1/24 15:08,1042,456,detail_description
2022/1/24 15:25,234,441,summary
2022/1/24 15:28,234,441,detail_description
2022/1/24 15:41,1512,288,summary
2022/1/24 15:43,39,16,summary
2022/1/24 15:44,39,16,detail_description
2022/1/24 15:44,1512,288,detail_description
2022/1/24 15:46,39,16,view_employer_profile
2022/1/24 15:48,39,16,view_similar_positions
2022/1/24 15:52,950,393,summary
2022/1/24 15:52,950,393,detail_description
2022/1/24 15:52,1173,283,summary
2022/1/24 15:54,1478,147,summary
2022/1/24 15:54,1173,283,detail_description
2022/1/24 15:55,1173,283,view_similar_positions
2022/1/24 15:55,1478,147,detail_description
2022/1/24 15:57,1478,147,view_employer_profile
2022/1/24 15:58,836,109,summary
2022/1/24 16:01,836,109,detail_description
2022/1/24 16:02,836,109,view_similar_positions
2022/1/24 16:14,312,181,summary
2022/1/24 16:17,312,181,detail_description
2022/1/24 16:24,1239,567,summary
2022/1/24 16:26,341,359,summary
2022/1/24 16:26,341,359,detail_description
2022/1/24 16:26,1239,567,detail_description
2022/1/24 16:26,1239,567,view_similar_positions
2022/1/24 16:34,724,542,summary
2022/1/24 16:35,724,542,detail_description
2022/1/24 16:36,724,542,view_similar_positions
2022/1/24 16:45,1382,127,summary
2022/1/24 16:48,1382,127,detail_description
2022/1/24 16:50,1382,127,view_employer_profile
2022/1/24 17:05,1245,598,summary
2022/1/24 17:08,1245,598,detail_description
2022/1/24 17:09,1245,598,view_similar_positions
2022/1/24 17:13,100,161,summary
2022/1/24 17:14,100,161,detail_description
2022/1/24 17:14,100,161,view_similar_positions
2022/1/24 17:31,476,321,summary
2022/1/24 17:33,476,321,detail_description
2022/1/24 17:33,476,321,view_similar_positions
2022/1/24 18:02,1507,473,summary
2022/1/24 18:05,1507,473,detail_description
2022/1/24 18:06,1507,473,view_employer_profile
2022/1/24 18:10,306,173,summary
2022/1/24 18:11,306,173,detail_description
2022/1/24 18:15,596,339,summary
2022/1/24 18:15,596,339,detail_description
2022/1/24 18:18,596,339,view_employer_profile
2022/1/24 18:29,1266,260,summary
2022/1/24 18:29,101,588,summary
2022/1/24 18:30,101,588,detail_description
2022/1/24 18:31,1266,260,detail_description
2022/1/24 18:33,101,588,view_similar_positions
2022/1/24 18:33,1266,260,view_similar_positions
2022/1/24 18:36,815,582,summary
2022/1/24 18:37,815,582,detail_description
2022/1/24 18:38,173,260,summary
2022/1/24 18:39,173,260,detail_description
2022/1/24 18:46,352,66,summary
2022/1/24 18:46,352,66,detail_description
2022/1/24 18:48,352,66,view_similar_positions
2022/1/24 19:00,658,355,summary
2022/1/24 19:02,658,355,detail_description
2022/1/24 19:03,658,355,view_employer_profile
2022/1/24 19:17,1449,335,summary
2022/1/24 19:17,1449,335,detail_description
2022/1/24 19:39,20,84,summary
2022/1/24 19:41,1311,439,summary
2022/1/24 19:42,20,84,detail_description
2022/1/24 19:43,20,84,view_similar_positions
2022/1/24 19:50,408,238,summary
2022/1/24 19:53,408,238,detail_description
2022/1/24 20:06,900,414,summary
2022/1/24 20:07,900,414,detail_description
2022/1/24 20:08,900,414,view_employer_profile
2022/1/24 20:36,109,387,summary
2022/1/24 20:38,109,387,detail_description
2022/1/24 20:43,286,450,summary
2022/1/24 20:43,286,450,detail_description
2022/1/24 20:45,1773,596,summary
2022/1/24 20:46,1773,596,detail_description
2022/1/24 20:54,22,558,summary
2022/1/24 20:55,22,558,detail_description
2022/1/24 20:58,22,558,view_employer_profile
2022/1/24 20:58,22,558,view_similar_positions
2022/1/24 21:03,1172,483,summary
2022/1/24 21:04,1409,347,summary
2022/1/24 21:06,1409,347,detail_description
2022/1/24 21:09,1409,347,view_similar_positions
2022/1/24 21:14,875,171,summary
2022/1/24 21:14,875,171,detail_description
2022/1/24 21:15,875,171,view_similar_positions
2022/1/24 21:16,1029,424,summary
2022/1/24 21:19,1029,424,detail_description
2022/1/24 21:19,1029,424,view_employer_profile
2022/1/24 21:19,1029,424,view_similar_positions
2022/1/24 21:37,121,443,summary
2022/1/24 21:39,121,443,detail_description
2022/1/24 21:41,1309,346,summary
2022/1/24 21:43,1309,346,detail_description
2022/1/24 21:44,1309,346,view_similar_positions
2022/1/24 21:47,1660,99,summary
2022/1/24 21:50,1660,99,detail_description
2022/1/24 21:52,1660,99,view_similar_positions
2022/1/24 22:41,116,558,summary
2022/1/24 22:42,116,558,detail_description
2022/1/24 22:44,116,558,view_similar_positions
2022/1/24 22:55,1773,71,summary
2022/1/24 22:56,1773,71,detail_description
2022/1/24 22:58,1773,71,view_employer_profile
2022/1/24 22:59,268,57,summary
2022/1/24 23:00,1773,71,view_similar_positions
2022/1/24 23:02,268,57,detail_description
2022/1/24 23:02,268,57,view_similar_positions
2022/1/24 23:18,1352,285,summary
2022/1/24 23:18,1352,285,detail_description
2022/1/24 23:23,1593,370,summary
2022/1/24 23:23,1593,370,detail_description
2022/1/24 23:24,1593,370,view_similar_positions
2022/1/24 23:24,815,591,summary
2022/1/24 23:27,793,593,summary
2022/1/24 23:27,815,591,detail_description
2022/1/24 23:29,793,593,detail_description
2022/1/24 23:31,793,593,view_similar_positions
2022/1/24 23:47,106,89,summary
2022/1/24 23:49,106,89,detail_description
2022/1/24 23:51,106,89,view_employer_profile
2022/1/25 0:02,1620,537,summary
2022/1/25 0:05,1620,537,detail_description
2022/1/25 0:05,1783,439,summary
2022/1/25 0:05,1783,439,detail_description
2022/1/25 0:06,1620,537,view_employer_profile
2022/1/25 0:07,1620,537,view_similar_positions
2022/1/25 0:27,1281,415,summary
2022/1/25 0:28,1302,327,summary
2022/1/25 0:28,1281,415,detail_description
2022/1/25 0:28,77,79,summary
2022/1/25 0:30,1302,327,detail_description
2022/1/25 0:30,77,79,detail_description
2022/1/25 0:36,169,427,summary
2022/1/25 0:37,169,427,detail_description
2022/1/25 0:39,169,427,view_employer_profile
2022/1/25 0:44,1610,224,summary
2022/1/25 0:44,1610,224,detail_description
2022/1/25 0:44,1539,37,summary
2022/1/25 0:46,1539,37,detail_description
2022/1/25 0:48,1539,37,view_employer_profile
2022/1/25 1:20,444,104,summary
2022/1/25 1:22,444,104,detail_description
2022/1/25 1:24,444,104,view_similar_positions
2022/1/25 1:39,264,577,summary
2022/1/25 1:39,264,577,detail_description
2022/1/25 1:43,1191,292,summary
2022/1/25 1:46,1191,292,detail_description
2022/1/25 2:20,878,28,summary
2022/1/25 2:21,878,28,detail_description
2022/1/25 2:24,878,28,view_employer_profile
2022/1/25 3:07,525,592,summary
2022/1/25 3:07,525,592,detail_description
2022/1/25 3:10,525,592,view_similar_positions
2022/1/25 3:18,650,555,summary
2022/1/25 3:19,650,555,detail_description
2022/1/25 3:20,650,555,view_employer_profile
2022/1/25 3:22,650,555,view_similar_positions
2022/1/25 3:36,1755,497,summary
2022/1/25 3:38,1755,497,detail_description
2022/1/25 4:01,544,372,summary
2022/1/25 4:03,544,372,detail_description
2022/1/25 4:04,544,372,view_similar_positions
2022/1/25 4:17,556,500,summary
2022/1/25 4:20,556,500,detail_description
2022/1/25 4:22,556,500,view_similar_positions
2022/1/25 4:30,1056,12,summary
2022/1/25 4:31,1056,12,detail_description
2022/1/25 4:31,1749,130,summary
2022/1/25 4:32,1749,130,detail_description
2022/1/25 4:34,1056,12,view_employer_profile
2022/1/25 4:35,1577,413,summary
2022/1/25 4:35,1577,413,detail_description
2022/1/25 4:38,1577,413,view_employer_profile
2022/1/25 4:44,326,81,summary
2022/1/25 4:44,326,81,detail_description
2022/1/25 4:45,326,81,view_employer_profile
2022/1/25 5:00,1168,96,summary
2022/1/25 5:01,1168,96,detail_description
2022/1/25 5:03,1168,96,view_employer_profile
2022/1/25 5:18,401,62,summary
2022/1/25 5:21,401,62,detail_description
2022/1/25 5:23,401,62,view_employer_profile
2022/1/25 5:42,948,87,summary
2022/1/25 5:44,948,87,view_similar_positions
2022/1/25 6:07,1064,322,summary
2022/1/25 6:09,1064,322,detail_description
2022/1/25 6:15,119,1,summary
2022/1/25 6:16,119,1,detail_description
2022/1/25 6:16,119,1,view_employer_profile
2022/1/25 6:17,1670,418,summary
2022/1/25 6:24,846,230,summary
2022/1/25 6:25,846,230,detail_description
2022/1/25 6:25,846,230,view_similar_positions
2022/1/25 6:39,1225,400,summary
2022/1/25 6:40,1225,400,detail_description
2022/1/25 6:45,638,164,summary
2022/1/25 6:46,638,164,detail_description
2022/1/25 6:48,1320,547,summary
2022/1/25 6:50,1320,547,detail_description
2022/1/25 6:52,994,522,summary
2022/1/25 6:53,1320,547,view_similar_positions
2022/1/25 6:54,994,522,detail_description
2022/1/25 7:26,1662,320,summary
2022/1/25 7:27,1662,320,detail_description
2022/1/25 7:29,1662,320,view_similar_positions
2022/1/25 7:40,1378,577,summary
2022/1/25 7:40,111,418,summary
2022/1/25 7:41,1378,577,detail_description
2022/1/25 7:42,1378,577,view_employer_profile
2022/1/25 7:43,111,418,detail_description
2022/1/25 7:53,293,593,summary
2022/1/25 7:56,293,593,detail_description
2022/1/25 8:21,822,568,summary
2022/1/25 8:21,362,213,summary
2022/1/25 8:22,822,568,detail_description
2022/1/25 8:23,362,213,detail_description
2022/1/25 8:34,1340,486,summary
2022/1/25 8:35,1004,211,summary
2022/1/25 8:35,1340,486,detail_description
2022/1/25 8:35,1004,211,detail_description
2022/1/25 8:37,660,54,summary
2022/1/25 8:38,860,83,summary
2022/1/25 8:40,860,83,detail_description
2022/1/25 8:40,660,54,detail_description
2022/1/25 8:41,660,54,view_employer_profile
2022/1/25 8:42,660,54,view_similar_positions
2022/1/25 8:42,860,83,view_similar_positions
2022/1/25 8:47,1540,117,summary
2022/1/25 8:48,1540,117,detail_description
2022/1/25 8:49,1540,117,view_similar_positions
2022/1/25 8:51,463,439,summary
2022/1/25 8:52,888,99,summary
2022/1/25 8:53,888,99,detail_description
2022/1/25 8:54,463,439,detail_description
2022/1/25 8:54,888,99,view_employer_profile
2022/1/25 8:55,463,439,view_similar_positions
2022/1/25 8:57,1405,485,summary
2022/1/25 8:57,1405,485,detail_description
2022/1/25 8:58,1405,485,view_similar_positions
2022/1/25 9:03,75,215,summary
2022/1/25 9:03,87,193,summary
2022/1/25 9:03,75,215,detail_description
2022/1/25 9:04,87,193,detail_description
2022/1/25 9:10,842,160,summary
2022/1/25 9:13,842,160,detail_description
2022/1/25 9:14,842,160,view_similar_positions
2022/1/25 9:15,1202,348,summary
2022/1/25 9:16,1202,348,detail_description
2022/1/25 9:24,1413,501,summary
2022/1/25 9:25,1413,501,detail_description
2022/1/25 9:25,1413,501,view_similar_positions
2022/1/25 9:44,259,548,summary
2022/1/25 9:46,259,548,detail_description
2022/1/25 9:47,298,199,summary
2022/1/25 9:47,259,548,view_employer_profile
2022/1/25 9:48,298,199,detail_description
2022/1/25 9:48,259,548,view_similar_positions
2022/1/25 9:48,298,199,view_employer_profile
2022/1/25 10:13,666,468,summary
2022/1/25 10:14,666,468,detail_description
2022/1/25 10:15,666,468,view_employer_profile
2022/1/25 10:23,243,489,summary
2022/1/25 10:25,243,489,detail_description
2022/1/25 10:26,243,489,view_similar_positions
2022/1/25 10:37,48,365,summary
2022/1/25 10:37,48,365,detail_description
2022/1/25 10:40,1026,98,summary
2022/1/25 10:40,1026,98,detail_description
2022/1/25 10:42,1026,98,view_similar_positions
2022/1/25 10:44,307,183,summary
2022/1/25 10:46,307,183,detail_description
2022/1/25 10:48,307,183,view_similar_positions
2022/1/25 10:55,254,531,summary
2022/1/25 10:56,254,531,detail_description
2022/1/25 10:58,254,531,view_similar_positions
2022/1/25 11:05,1765,131,summary
2022/1/25 11:07,1765,131,detail_description
2022/1/25 11:09,1765,131,view_employer_profile
2022/1/25 11:10,1121,19,summary
2022/1/25 11:11,1382,547,summary
2022/1/25 11:11,1121,19,detail_description
2022/1/25 11:13,1382,547,detail_description
2022/1/25 11:13,1121,19,view_similar_positions
2022/1/25 11:13,1382,547,view_employer_profile
2022/1/25 11:15,1382,547,view_similar_positions
2022/1/25 11:43,1754,374,summary
2022/1/25 11:44,1754,374,detail_description
2022/1/25 11:46,1064,205,summary
2022/1/25 11:47,1064,205,detail_description
2022/1/25 11:49,1064,205,view_similar_positions
2022/1/25 11:53,980,246,summary
2022/1/25 11:54,980,246,detail_description
2022/1/25 11:55,980,246,view_employer_profile
2022/1/25 11:56,980,246,view_similar_positions
2022/1/25 12:15,140,100,summary
2022/1/25 12:17,140,100,detail_description
2022/1/25 12:18,140,100,view_employer_profile
2022/1/25 12:29,1149,523,summary
2022/1/25 12:30,1149,523,detail_description
2022/1/25 12:33,1149,523,view_employer_profile
2022/1/25 12:34,1149,523,view_similar_positions
2022/1/25 12:34,424,171,summary
2022/1/25 12:35,1515,233,summary
2022/1/25 12:36,1515,233,detail_description
2022/1/25 12:37,424,171,detail_description
2022/1/25 12:37,1515,233,view_employer_profile
2022/1/25 12:39,1515,233,view_similar_positions
2022/1/25 12:48,354,383,summary
2022/1/25 12:49,354,383,detail_description
2022/1/25 12:51,354,383,view_employer_profile
2022/1/25 12:55,1227,264,summary
2022/1/25 12:58,1227,264,detail_description
2022/1/25 13:03,101,570,summary
2022/1/25 13:03,101,570,detail_description
2022/1/25 13:04,101,570,view_employer_profile
2022/1/25 13:06,101,570,view_similar_positions
2022/1/25 13:40,1293,95,summary
2022/1/25 13:42,1293,95,detail_description
2022/1/25 13:44,1293,95,view_employer_profile
2022/1/25 13:47,1293,95,view_similar_positions
2022/1/25 13:56,1795,441,summary
2022/1/25 13:59,1795,441,detail_description
2022/1/25 14:04,96,161,summary
2022/1/25 14:06,96,161,detail_description
2022/1/25 14:08,96,161,view_similar_positions
2022/1/25 14:11,388,353,summary
2022/1/25 14:13,388,353,detail_description
2022/1/25 14:22,508,265,summary
2022/1/25 14:24,508,265,detail_description
2022/1/25 14:25,508,265,view_employer_profile
2022/1/25 14:26,358,355,summary
2022/1/25 14:26,1186,508,summary
2022/1/25 14:27,358,355,detail_description
2022/1/25 14:52,118,501,summary
2022/1/25 14:54,118,501,detail_description
2022/1/25 14:55,118,501,view_employer_profile
2022/1/25 15:00,26,149,summary
2022/1/25 15:03,1242,137,summary
2022/1/25 15:03,26,149,detail_description
2022/1/25 15:04,26,149,view_employer_profile
2022/1/25 15:04,1242,137,detail_description
2022/1/25 15:08,599,471,summary
2022/1/25 15:09,410,529,summary
2022/1/25 15:10,599,471,detail_description
2022/1/25 15:11,410,529,detail_description
2022/1/25 15:13,410,529,view_similar_positions
2022/1/25 15:16,672,557,summary
2022/1/25 15:18,672,557,detail_description
2022/1/25 15:25,263,324,summary
2022/1/25 15:26,263,324,detail_description
2022/1/25 15:27,621,40,summary
2022/1/25 15:28,621,40,detail_description
2022/1/25 15:29,263,324,view_employer_profile
2022/1/25 15:30,621,40,view_employer_profile
2022/1/25 15:32,1418,585,summary
2022/1/25 15:34,1418,585,detail_description
2022/1/25 15:36,1418,585,view_similar_positions
2022/1/25 15:36,146,520,summary
2022/1/25 15:39,146,520,detail_description
2022/1/25 15:46,1006,256,summary
2022/1/25 15:47,1006,256,detail_description
2022/1/25 15:49,1006,256,view_employer_profile
2022/1/25 16:00,1337,520,summary
2022/1/25 16:01,1337,520,detail_description
2022/1/25 16:04,260,215,summary
2022/1/25 16:05,260,215,detail_description
2022/1/25 16:06,260,215,view_similar_positions
2022/1/25 16:16,813,87,summary
2022/1/25 16:17,1610,541,summary
2022/1/25 16:18,1756,520,summary
2022/1/25 16:18,1756,520,detail_description
2022/1/25 16:18,813,87,detail_description
2022/1/25 16:20,1610,541,detail_description
2022/1/25 16:21,1610,541,view_employer_profile
2022/1/25 16:22,1610,541,view_similar_positions
2022/1/25 16:34,635,459,summary
2022/1/25 16:36,635,459,detail_description
2022/1/25 16:38,635,459,view_similar_positions
2022/1/25 16:38,1545,295,summary
2022/1/25 16:39,1545,295,detail_description
2022/1/25 16:44,1228,327,summary
2022/1/25 16:49,358,212,summary
2022/1/25 16:50,358,212,detail_description
2022/1/25 17:42,1581,414,summary
2022/1/25 17:43,1581,414,detail_description
2022/1/25 17:43,1581,414,view_employer_profile
2022/1/25 17:49,1651,220,summary
2022/1/25 17:50,1651,220,detail_description
2022/1/25 17:55,1703,328,summary
2022/1/25 17:56,1703,328,detail_description
2022/1/25 17:56,1373,171,summary
2022/1/25 17:56,1703,328,view_similar_positions
2022/1/25 17:57,1373,171,detail_description
2022/1/25 18:08,1508,312,summary
2022/1/25 18:10,1508,312,detail_description
2022/1/25 18:10,1508,312,view_employer_profile
2022/1/25 18:16,278,367,summary
2022/1/25 18:19,278,367,detail_description
2022/1/25 18:19,278,367,view_employer_profile
2022/1/25 18:20,278,367,view_similar_positions
2022/1/25 18:21,1677,109,summary
2022/1/25 18:24,1677,109,detail_description
2022/1/25 18:28,665,464,summary
2022/1/25 18:30,665,464,detail_description
2022/1/25 18:30,665,464,view_similar_positions
2022/1/25 18:51,731,62,summary
2022/1/25 18:51,731,62,detail_description
2022/1/25 18:54,731,62,view_similar_positions
2022/1/25 19:04,1530,221,summary
2022/1/25 19:06,1530,221,detail_description
2022/1/25 19:19,132,124,summary
2022/1/25 19:21,132,124,detail_description
2022/1/25 19:22,132,124,view_similar_positions
2022/1/25 19:29,48,537,summary
2022/1/25 19:32,48,537,detail_description
2022/1/25 19:35,911,345,summary
2022/1/25 19:37,911,345,detail_description
2022/1/25 19:39,911,345,view_similar_positions
2022/1/25 19:44,744,202,summary
2022/1/25 19:44,744,202,detail_description
2022/1/25 19:45,744,202,view_similar_positions
2022/1/25 19:54,1443,572,summary
2022/1/25 19:56,1443,572,detail_description
2022/1/25 19:58,1443,572,view_similar_positions
2022/1/25 20:35,1237,101,summary
2022/1/25 20:35,1237,101,detail_description
2022/1/25 20:37,1237,101,view_similar_positions
2022/1/25 20:38,1590,570,summary
2022/1/25 20:41,1590,570,detail_description
2022/1/25 20:44,730,303,summary
2022/1/25 20:45,730,303,detail_description
2022/1/25 20:46,730,303,view_similar_positions
2022/1/25 20:59,912,462,summary
2022/1/25 21:00,912,462,detail_description
2022/1/25 21:02,912,462,view_employer_profile
2022/1/25 21:05,912,462,view_similar_positions
2022/1/25 21:05,1774,431,summary
2022/1/25 21:06,1774,431,detail_description
2022/1/25 21:06,1774,431,view_employer_profile
2022/1/25 21:09,1073,292,summary
2022/1/25 21:10,1073,292,detail_description
2022/1/25 21:10,347,563,summary
2022/1/25 21:11,347,563,detail_description
2022/1/25 21:11,1073,292,view_similar_positions
2022/1/25 21:28,1518,153,summary
2022/1/25 21:30,1518,153,view_similar_positions
2022/1/25 21:32,840,376,summary
2022/1/25 21:35,840,376,detail_description
2022/1/25 21:36,1473,192,summary
2022/1/25 21:39,1473,192,detail_description
2022/1/25 22:02,1726,330,summary
2022/1/25 22:04,1726,330,detail_description
2022/1/25 22:16,371,554,summary
2022/1/25 22:17,371,554,detail_description
2022/1/25 22:18,371,554,view_employer_profile
2022/1/25 22:19,874,223,summary
2022/1/25 22:20,874,223,detail_description
2022/1/25 22:20,531,224,summary
2022/1/25 22:22,874,223,view_similar_positions
2022/1/25 22:23,531,224,detail_description
2022/1/25 22:25,531,224,view_employer_profile
2022/1/25 22:29,545,411,summary
2022/1/25 22:29,545,411,detail_description
2022/1/25 22:48,1013,426,summary
2022/1/25 22:49,1013,426,detail_description
2022/1/25 22:51,825,198,summary
2022/1/25 22:52,1013,426,view_similar_positions
2022/1/25 22:52,825,198,detail_description
2022/1/25 23:17,582,33,summary
2022/1/25 23:19,582,33,detail_description
2022/1/25 23:21,582,33,view_employer_profile
2022/1/25 23:21,582,33,view_similar_positions
2022/1/25 23:44,1515,337,summary
2022/1/25 23:45,1515,337,detail_description
2022/1/25 23:50,903,213,summary
2022/1/25 23:52,903,213,detail_description
2022/1/26 0:01,645,279,summary
2022/1/26 0:03,645,279,detail_description
2022/1/26 0:03,645,279,view_employer_profile
2022/1/26 0:31,1660,509,summary
2022/1/26 0:33,1660,509,detail_description
2022/1/26 0:45,591,119,summary
2022/1/26 0:47,591,119,detail_description
2022/1/26 0:49,591,119,view_similar_positions
2022/1/26 1:00,362,329,summary
2022/1/26 1:01,362,329,detail_description
2022/1/26 1:03,510,489,summary
2022/1/26 1:03,362,329,view_similar_positions
2022/1/26 1:05,510,489,detail_description
2022/1/26 1:19,1402,162,summary
2022/1/26 1:20,1402,162,detail_description
2022/1/26 1:21,1402,162,view_similar_positions
2022/1/26 1:42,1336,455,summary
2022/1/26 1:42,1336,455,detail_description
2022/1/26 1:55,1370,54,summary
2022/1/26 1:57,1370,54,detail_description
2022/1/26 2:19,1444,193,summary
